[0. 0.]
[-71.18959846 -21.99404449]
[-71.27925606 -22.1362915 ]
[-71.38041267 -22.26900635]
[-71.52174568 -22.35374603]
[-71.59756355 -22.41805115]
[-71.79996223 -22.5464859 ]
[-71.99427071 -22.64895477]
[-71.91371956 -22.81151733]
[-72.11680946 -22.94868317]
[-72.17462959 -23.0936676 ]
[-72.27424812 -23.23024445]
[-72.33700294 -23.29932251]
[-72.36577644 -23.35870514]
[-72.76811104 -23.55849152]
[-72.87327919 -23.63278961]
[-73.14539375 -23.73349762]
[-73.4871418  -23.92775269]
[-73.79088173 -24.06708984]
[-73.91480904 -24.15221252]
[-74.01537819 -24.32082062]
[-74.43450661 -24.37444   ]
[-74.73064156 -24.47306976]
[-74.88059883 -24.60876312]
[-74.98963051 -24.76295319]
[-75.00024605 -24.81808014]
[-75.26916237 -24.93492737]
[-75.37186775 -25.0427948 ]
[-75.80489693 -25.15206757]
[-75.72655678 -25.30874481]
[-75.97808113 -25.40074463]
[-75.92644081 -25.57820129]
[-76.09212379 -25.681987  ]
[-76.2440464  -25.75665588]
[-76.52482491 -25.88988342]
[-76.35078468 -26.07909546]
[-76.69003639 -26.17431488]
[-77.04740944 -26.26974182]
[-77.05230446 -26.33475342]
[-77.16209602 -26.48084106]
[-77.08528328 -26.62304993]
[-77.03574409 -26.73710785]
[-76.7734272  -26.88218384]
[-76.91056709 -26.90930786]
[-77.05703621 -27.09548035]
[-77.00062294 -27.27314301]
[-76.6333149  -27.40485535]
[-77.18793678 -27.55820618]
[-77.33134651 -27.60895081]
[-77.55117989 -27.74187317]
[-77.47803383 -27.86705322]
[-77.26970863 -28.0210495 ]
[-77.51863136 -28.12121582]
[-77.43777962 -28.32132874]
[-77.21561165 -28.39897919]
[-77.08943062 -28.54561157]
[-76.92881508 -28.67767639]
[-77.03046913 -28.84479828]
[-77.08730507 -28.95839844]
[-76.70060463 -29.1682785 ]
[-77.03504982 -29.30145111]
[-77.25591164 -29.46738586]
[-76.93587837 -29.46126099]
[-76.95098305 -29.70575867]
[-76.83789558 -29.75313416]
[-76.67786598 -29.90337067]
[-76.81934242 -30.07730713]
[-76.68782997 -30.09441833]
[-76.85004463 -30.20784302]
[-76.80851021 -30.31800385]
[-77.14124031 -30.45747375]
[-77.44671211 -30.59842834]
[-77.59444008 -30.75246582]
[-77.67006111 -31.00587311]
[-78.03413734 -31.11235657]
[-78.13486366 -31.20876312]
[-78.23659706 -31.52282715]
[-78.47692299 -31.68041534]
[-78.86908913 -31.75415955]
[-78.74828987 -31.96656799]
[-78.82256813 -32.00264282]
[-79.26141396 -32.19619446]
[-79.22921944 -32.27320557]
[-79.03603706 -32.26499176]
[-79.19343452 -32.50186005]
[-79.17316628 -32.68995361]
[-79.01830025 -32.82228088]
[-79.24473763 -32.92735291]
[-79.40316505 -32.9919632 ]
[-79.61780434 -33.15346222]
[-79.8475071 -33.2765686]
[-79.9172123  -33.49068909]
[-79.8489048 -33.6441864]
[-79.48626595 -33.65503845]
[-79.70890541 -33.61745911]
[-79.71967964 -33.67789612]
[-79.85825996 -33.81595764]
[-79.90335274 -33.94841003]
[-80.24220009 -34.00274658]
[-80.55990639 -34.32322388]
[-80.91122169 -34.44564819]
[-80.85582771 -34.57370148]
[-80.97557869 -34.8340683 ]
[-81.24126778 -35.0092453 ]
[-81.22742195 -35.14319763]
[-81.33872414 -35.22283478]
[-81.31035347 -35.33301392]
[-81.10635719 -35.50557709]
[-81.22660713 -35.66335144]
[-81.37535591 -35.84367065]
[-81.22784462 -35.9371994 ]
[-81.01532478 -36.10702972]
[-81.06493874 -36.23213501]
[-81.24381294 -36.45850677]
[-81.25890694 -36.77610168]
[-81.57875099 -36.93511047]
[-81.96235847 -37.03065491]
[-82.04576302 -37.1236145 ]
[-82.12417183 -37.27906799]
[-81.7189106  -37.36649017]
[-81.8843998  -37.52341614]
[-81.88426399 -37.70388031]
[-81.99112282 -37.84693146]
[-82.04067879 -38.14430237]
[-81.89920845 -38.23579865]
[-81.84024086 -38.34780273]
[-81.65712624 -38.34577179]
[-81.73575478 -38.39403381]
[-81.88858986 -38.49249268]
[-81.73986397 -38.69204559]
[-81.83314857 -38.71355438]
[-81.76844826 -38.87149963]
[-81.84797554 -38.87148132]
[-81.99198189 -39.00190277]
[-81.82880745 -39.2842041 ]
[-82.07152443 -39.33929443]
[-81.83898811 -39.45357971]
[-81.98203621 -39.56733551]
[-82.00959206 -39.64603424]
[-82.14591103 -39.72307281]
[-82.3505146  -39.71811218]
[-82.41558266 -39.99535828]
[-82.23048744 -40.09049988]
[-82.26481514 -40.17272034]
[-82.13512917 -40.32610016]
[-82.03649635 -40.45534668]
[-82.18867226 -40.5358963 ]
[-82.18995399 -40.70243301]
[-82.26691628 -40.65160675]
[-82.5775486  -40.67136307]
[-82.79649086 -40.89292297]
[-82.76820717 -41.04029846]
[-82.60932655 -40.98921356]
[-82.80709572 -41.02286301]
[-82.71512489 -41.02217636]
[-82.62942085 -41.17256317]
[-83.18014259 -41.24257202]
[-83.20004463 -41.0453064 ]
[-83.49453468 -41.17220459]
[-83.55752754 -41.11701965]
[-83.10401802 -41.26563568]
[-83.19857979 -41.19867325]
[-83.15758705 -41.03187561]
[-83.15575752 -41.10667114]
[-82.84224434 -40.99512482]
[-82.78613472 -41.02265396]
[-82.69759865 -41.17340317]
[-82.48312416 -41.21127014]
[-82.47508125 -41.17367935]
[-82.61646004 -41.21577835]
[-82.56013222 -41.16580963]
[-82.26445351 -41.2722641 ]
[-82.3354496  -41.36171188]
[-82.29318733 -41.46656036]
[-82.09836769 -41.54742279]
[-82.08936043 -41.60667801]
[-81.84016914 -41.49608154]
[-81.64487038 -41.58987732]
[-81.30499306 -41.52366257]
[-81.06691322 -41.61575241]
[-81.0407383  -41.60571823]
[-81.29857979 -41.47160492]
[-81.28020363 -41.71812286]
[-81.33210335 -41.67792282]
[-81.52748604 -41.64759216]
[-81.45015144 -41.57299805]
[-81.35475044 -41.63003693]
[-81.2043644  -41.66677856]
[-80.86391182 -41.58188629]
[-81.05236549 -41.64966736]
[-80.78385811 -41.60289688]
[-81.07361336 -41.60314636]
[-81.08133583 -41.62445297]
[-80.66303291 -41.65395584]
[-80.62568092 -41.69881287]
[-80.91354866 -41.83194427]
[-80.66412697 -41.79523315]
[-80.76746864 -41.97291107]
[-80.33189888 -41.90445862]
[-80.16373634 -42.00833359]
[-80.1098774  -42.07845917]
[-80.14975624 -42.15806351]
[-80.09532967 -42.09529724]
[-80.25756721 -41.98390274]
[-80.08394203 -42.06941376]
[-80.12793465 -42.01321182]
[-79.94947853 -42.05777359]
[-80.22406502 -42.16438446]
[-80.11104469 -42.22840805]
[-80.05130043 -42.22562637]
[-80.11497231 -42.24383545]
[-80.1506382  -42.18368759]
[-79.74215736 -42.29106293]
[-79.49366035 -42.40868073]
[-79.39826851 -42.32901535]
[-79.43907661 -42.2728035 ]
[-79.07046547 -42.357267  ]
[-79.13347664 -42.48450775]
[-78.89003029 -42.47970276]
[-78.71026649 -42.6418045 ]
[-78.95467415 -42.51218185]
[-79.17408333 -42.40533829]
[-79.17751045 -42.32716217]
[-78.80636024 -42.23807602]
[-79.05389595 -42.28973465]
[-78.88420143 -42.31502151]
[-78.94339485 -42.23886566]
[-78.96397133 -42.12963791]
[-78.616045   -42.14353104]
[-78.35528908 -42.18784103]
[-78.31468697 -42.18947983]
[-78.04333839 -42.16884003]
[-78.18527565 -42.10750122]
[-78.36347694 -42.15651016]
[-78.41711464 -42.05356293]
[-78.46440773 -41.9480423 ]
[-78.61198311 -42.13198929]
[-78.61096992 -42.22804184]
[-78.01976051 -42.09058304]
[-77.91246376 -42.14466553]
[-77.93428535 -42.07074738]
[-77.68750343 -42.18207474]
[-77.66685066 -42.14119568]
[-77.48785896 -42.0575592 ]
[-77.72321205 -42.0431221 ]
[-77.33022041 -42.0185379 ]
[-77.3510807  -41.92428818]
[-77.43486366 -41.95127182]
[-76.92855263 -41.94360657]
[-77.08061409 -41.84184723]
[-76.7175663  -41.99968872]
[-76.60461769 -42.02028275]
[-76.76728706 -41.99090195]
[-76.57932625 -41.8514122 ]
[-76.1734333 -41.8719574]
[-76.11116066 -41.84911652]
[-75.99765968 -41.75853806]
[-75.73295021 -41.82002411]
[-75.74308815 -41.8048233 ]
[-75.67470589 -41.69659042]
[-75.54793282 -41.72016907]
[-75.54114876 -41.71413879]
[-75.34140816 -41.74466782]
[-75.04382973 -41.7835434 ]
[-75.50038795 -41.80540695]
[-75.19536476 -41.85029755]
[-74.97491188 -41.81305466]
[-74.9805851 -41.8196579]
[-74.88893013 -41.88329544]
[-74.82834358 -41.91645966]
[-74.35395088 -41.77717972]
[-74.23709602 -41.7498909 ]
[-74.31170998 -41.84048004]
[-74.13812294 -41.82627487]
[-73.92654152 -41.91170578]
[-73.6406147  -41.86340027]
[-73.98542519 -41.82198105]
[-73.67071419 -41.78754501]
[-73.31905708 -41.86610031]
[-73.1091465  -41.75885315]
[-72.93148689 -41.81940536]
[-72.91416512 -41.71431961]
[-72.92826729 -41.75892105]
[-72.47515907 -41.68607788]
[-72.42775154 -41.75651703]
[-72.24006538 -41.73423233]
[-72.34748268 -41.66503296]
[-72.05657234 -41.75219955]
[-72.33029366 -41.66792526]
[-72.27789803 -41.70458679]
[-72.08781166 -41.64238586]
[-72.10220375 -41.58518219]
[-71.82058296 -41.64508667]
[-71.71374092 -41.62228241]
[-71.49439583 -41.38041687]
[-71.37512703 -41.41475983]
[-71.13730812 -41.40680237]
[-71.03135414 -41.40032654]
[-70.82953072 -41.3763443 ]
[-70.51613045 -41.37603912]
[-70.55359688 -41.30281525]
[-70.33725014 -41.43061066]
[-70.39113808 -41.50247345]
[-70.33980904 -41.51151276]
[-70.11495705 -41.53152313]
[-70.09081612 -41.49295197]
[-70.04372444 -41.57437897]
[-69.98804817 -41.6049942 ]
[-70.04719124 -41.6162735 ]
[-70.05255165 -41.53727722]
[-69.98090706 -41.46152954]
[-69.66450539 -41.41930389]
[-69.28500862 -41.27144623]
[-69.0992588  -41.43490448]
[-69.3133503  -41.25864868]
[-69.04502602 -41.40070801]
[-69.01085091 -41.23724518]
[-68.2806797  -41.31608276]
[-68.42777138 -41.35420074]
[-68.17224464 -41.24935913]
[-67.97337532 -41.2346817 ]
[-67.86093025 -41.20057526]
[-67.82852974 -41.19795685]
[-67.86116371 -41.20397034]
[-67.66057625 -41.15175171]
[-67.60899239 -41.27886505]
[-67.27912788 -41.32503204]
[-67.50670815 -41.16119843]
[-67.21078835 -41.2327713 ]
[-66.94619331 -41.31766968]
[-66.99396248 -41.39799042]
[-66.54821053 -41.32134399]
[-66.68840828 -41.30443573]
[-66.47025642 -41.37982788]
[-66.40264931 -41.33473206]
[-65.96584206 -41.28973846]
[-65.87757454 -41.37362976]
[-65.69628334 -41.33341675]
[-65.61472511 -41.20774536]
[-65.28319435 -41.09540253]
[-64.92096138 -41.1134491 ]
[-64.54914894 -41.07286987]
[-64.4188694  -40.96098022]
[-64.19731941 -41.00439453]
[-64.30492897 -40.84267883]
[-64.1698185  -40.86124725]
[-63.95393257 -40.943573  ]
[-63.64445381 -40.96965179]
[-63.40538521 -40.97509918]
[-63.28017921 -40.81914825]
[-63.10108528 -40.84973297]
[-62.96041756 -40.64114075]
[-62.7978672  -40.63391876]
[-62.43905983 -40.70831146]
[-62.24912605 -40.68858032]
[-62.15410194 -40.586586  ]
[-62.29210701 -40.55391846]
[-61.82156105 -40.55005493]
[-61.82541847 -40.45716095]
[-61.96123848 -40.39546051]
[-61.67287178 -40.35258179]
[-61.238834  -40.3883316]
[-61.2680912  -40.47058105]
[-61.09362068 -40.34806824]
[-61.15507393 -40.34850006]
[-60.98972664 -40.40636749]
[-60.66449013 -40.40964508]
[-60.98029976 -40.51052856]
[-60.67658119 -40.55597534]
[-60.45692024 -40.38008728]
[-60.34555702 -40.27667847]
[-59.88055916 -40.26890869]
[-59.8729908  -40.08278961]
[-59.68143654 -40.19537506]
[-59.58589821 -40.09579926]
[-59.67376289 -39.94902802]
[-59.29132118 -40.09868469]
[-59.23475075 -40.16833801]
[-58.89470253 -40.23148193]
[-58.4904438  -40.19748535]
[-58.43406563 -40.19836426]
[-58.10018806 -40.24631958]
[-58.015868   -40.24418488]
[-57.71783638 -40.28213348]
[-57.44198036 -40.3664505 ]
[-57.09068336 -40.41277313]
[-56.91344795 -40.25406799]
[-56.67135201 -40.36687775]
[-56.45346718 -40.3618927 ]
[-56.23777809 -40.33605652]
[-56.06281319 -40.38803711]
[-56.23510628 -40.31725922]
[-56.35634956 -40.41386719]
[-56.1756382 -40.3631958]
[-56.04416084 -40.39472809]
[-56.26008644 -40.49941254]
[-55.78850441 -40.32843323]
[-55.82043037 -40.29683838]
[-55.47843666 -40.24238892]
[-55.01188087 -40.33260956]
[-54.87101936 -40.35632477]
[-54.80886421 -40.39024963]
[-54.73819313 -40.20732269]
[-54.58273659 -40.14846954]
[-54.23604012 -40.15492859]
[-54.20349617 -40.10611115]
[-53.98093147 -40.08501282]
[-53.78926582 -40.13976288]
[-53.58172951 -40.0903244 ]
[-53.31022682 -40.11230774]
[-53.0623661  -40.11443787]
[-52.82199287 -40.05038757]
[-52.70206795 -40.05785522]
[-52.3499485  -40.02283478]
[-52.1531086  -39.98817902]
[-51.98747292 -39.92814331]
[-51.82830544 -39.92962646]
[-51.71866188 -39.95697174]
[-51.34814186 -40.03734589]
[-51.32156258 -40.02507477]
[-51.05549812 -40.00368347]
[-50.70040321 -39.95239105]
[-50.52733345 -40.02013397]
[-50.32482643 -40.015625  ]
[-50.03185463 -40.02889557]
[-49.78645058 -39.9625    ]
[-49.45197334 -39.94360504]
[-49.13321571 -39.92008972]
[-48.94618111 -39.85692749]
[-48.73599281 -39.88861542]
[-48.31067314 -39.90191498]
[-48.21320534 -39.89364471]
[-47.98486977 -39.89154816]
[-47.69342079 -39.92797241]
[-47.52580223 -39.87515869]
[-47.21359673 -39.87597809]
[-46.97646446 -39.88905792]
[-46.69767113 -39.89473877]
[-46.42770195 -39.81622925]
[-46.23027229 -39.76098938]
[-45.95165062 -39.79121857]
[-45.64179115 -39.80970306]
[-45.32232323 -39.83544006]
[-45.10311852 -39.78423462]
[-44.86868248 -39.79229279]
[-44.6464344  -39.78845215]
[-44.30555153 -39.75050507]
[-44.03064232 -39.72386322]
[-43.78295021 -39.75867004]
[-43.50052757 -39.72687378]
[-43.24623833 -39.73573151]
[-42.99202766 -39.75927429]
[-42.73347282 -39.71850586]
[-42.41972542 -39.69854431]
[-42.11540489 -39.70810699]
[-41.85696983 -39.69109039]
[-41.50020561 -39.71459045]
[-41.17939873 -39.73439026]
[-40.92780724 -39.71815491]
[-40.60221672 -39.72259064]
[-40.27608681 -39.67966003]
[-39.99992714 -39.65378571]
[-39.68253517 -39.62680206]
[-39.36026878 -39.65812073]
[-39.19088783 -39.71640167]
[-38.95044441 -39.78252563]
[-38.67663536 -39.7932373 ]
[-38.33684731 -39.821875  ]
[-38.07259941 -39.84669342]
[-37.76690254 -39.84911041]
[-37.45406761 -39.86277618]
[-37.15297279 -39.83047333]
[-37.02896843 -39.89462738]
[-36.73742714 -39.88779297]
[-36.47277107 -39.94545288]
[-36.18201027 -39.93964081]
[-35.91776924 -39.94834747]
[-35.61450386 -39.94713135]
[-35.37752571 -39.90618744]
[-35.03250008 -39.99801025]
[-34.80676918 -40.06756897]
[-34.50398293 -40.05709991]
[-34.12431374 -40.13916626]
[-33.93531532 -40.13806   ]
[-33.66360207 -40.1960495 ]
[-33.50213814 -40.15108032]
[-33.23441505 -40.16934814]
[-32.82440834 -40.19573212]
[-32.5979435  -40.24603577]
[-32.39185677 -40.30640869]
[-32.10455208 -40.24574738]
[-31.79188728 -40.26417694]
[-31.63606148 -40.32633514]
[-31.5058918  -40.22867432]
[-31.15791512 -40.19943085]
[-30.91698494 -40.20291595]
[-30.5078083  -40.06822968]
[-30.2477314  -40.09714661]
[-29.84920235 -40.01464539]
[-29.70013618 -40.03366241]
[-29.30593147 -39.97521667]
[-28.8253437  -39.82983551]
[-28.66704597 -39.79972534]
[-28.36669807 -39.77870178]
[-27.97317085 -39.87936554]
[-27.49453011 -39.85731201]
[-27.12684212 -39.86909943]
[-26.80544319 -39.76213531]
[-26.53091316 -39.89864655]
[-26.25352669 -39.89762268]
[-25.74764595 -39.84118347]
[-25.35665474 -39.78321686]
[-24.9812458  -39.83043213]
[-24.64633369 -39.88130188]
[-24.28497505 -39.85406952]
[-24.05497017 -39.95454102]
[-23.49923286 -39.79051971]
[-23.12203865 -39.73514786]
[-22.78049812 -39.69509354]
[-22.65101814 -39.84643936]
[-22.25271187 -39.80951233]
[-21.74232368 -39.72917404]
[-21.46378517 -39.6758667 ]
[-21.13992653 -39.68615265]
[-20.78087959 -39.66569901]
[-20.36971779 -39.60130386]
[-20.07610359 -39.59119797]
[-19.84281044 -39.63519135]
[-19.53674355 -39.59547729]
[-19.2564579 -39.5115448]
[-18.89956093 -39.5021759 ]
[-18.70889015 -39.47831573]
[-18.52676888 -39.36649475]
[-18.09379463 -39.44848251]
[-17.58304176 -39.34206696]
[-17.20612221 -39.20493011]
[-16.89702797 -39.19721069]
[-16.31356087 -39.03977432]
[-16.10634346 -39.20623322]
[-15.55819283 -39.03281403]
[-15.50840797 -39.18825073]
[-15.05305824 -39.08931732]
[-14.90600777 -39.21772156]
[-14.78942604 -39.29084091]
[-14.80097237 -39.35733643]
[-14.40387001 -39.26342392]
[-14.22107277 -39.22887268]
[-13.91257362 -39.15124435]
[-13.68426552 -39.2331459 ]
[-13.50656776 -39.04487381]
[-13.02113991 -38.93888397]
[-12.77174721 -39.03164978]
[-12.56649208 -38.96688995]
[-12.17980995 -39.1247261 ]
[-11.77317085 -39.06954651]
[-11.50742226 -39.07567139]
[-10.98726997 -39.03865585]
[-10.79925423 -39.00050735]
[-10.37531319 -38.99935913]
[ -9.97228432 -39.08601608]
[ -9.67922249 -38.90171661]
[ -9.23861427 -38.86076355]
[ -8.7798008  -38.92475357]
[ -8.63596992 -38.9552002 ]
[ -8.36431618 -39.15819092]
[ -8.15039711 -39.17996979]
[ -7.95608101 -39.21754837]
[ -7.5889225  -39.07535858]
[ -7.1583744  -39.03610992]
[ -6.77082863 -39.02724075]
[ -6.70805244 -38.95007248]
[ -6.32810707 -38.86176147]
[ -5.8249073  -38.90192413]
[ -5.34611549 -38.91928329]
[ -4.95881844 -38.94947052]
[ -4.62056618 -38.82794571]
[ -4.10618629 -38.80261154]
[ -3.60466347 -38.81806717]
[ -3.18058968 -38.86362686]
[ -2.81731606 -38.90986023]
[ -2.67581825 -38.78348465]
[ -2.51392555 -38.76896591]
[ -2.5429142  -38.71509018]
[ -2.5259922  -38.49263229]
[ -2.29515724 -38.45560455]
[ -2.49980659 -38.09031219]
[ -2.09879189 -38.10449524]
[ -1.61712227 -38.06569366]
[ -1.26225014 -37.95861664]
[ -1.23090706 -38.00692291]
[ -0.82816353 -38.11217117]
[ -0.54482307 -38.23211517]
[ -0.14031258 -38.10437469]
[  0.11175652 -37.99888077]
[  0.36743279 -38.02257004]
[  0.5997097 -38.1246727]
[  0.76852684 -38.31954956]
[  0.62713585 -38.2389389 ]
[  0.87953148 -38.33463135]
[  1.26684837 -38.2000473 ]
[  1.70849876 -38.07170029]
[  1.99744835 -38.06858292]
[  2.21127892 -38.02637939]
[  2.64585228 -38.11419754]
[  2.85434227 -37.99797134]
[  2.95990562 -37.90232239]
[  3.36664391 -37.96870193]
[  3.66869774 -37.85146027]
[  3.72668114 -38.03276825]
[  4.08760033 -37.78605652]
[  4.04569359 -37.87995987]
[  4.30948753 -37.95436096]
[  4.48023643 -37.93199081]
[  4.6997097  -37.92099533]
[  5.01920738 -38.08865738]
[  5.49551048 -37.95440445]
[  6.01053429 -37.97749252]
[  6.17815514 -37.92674942]
[  6.35510521 -38.00110321]
[  6.84610558 -37.9241394 ]
[  7.27630272 -37.84541321]
[  7.7189724  -37.80543823]
[  8.02900047 -37.70460587]
[  8.32254295 -37.74120941]
[  8.63341026 -37.68836288]
[  8.93067589 -37.65820847]
[  9.47568321 -37.70867615]
[  9.75172386 -37.78062134]
[ 10.11010094 -37.66997757]
[ 10.53411827 -37.63556137]
[ 10.97264061 -37.51140137]
[ 11.00345421 -37.61328735]
[ 11.31984825 -37.53369598]
[ 11.63250389 -37.47285919]
[ 11.96285362 -37.45438614]
[ 12.33625755 -37.44355164]
[ 12.69381065 -37.28178787]
[ 12.95596886 -37.11796188]
[ 13.36996422 -37.04366531]
[ 13.78852501 -37.06345139]
[ 13.97926292 -37.14742813]
[ 14.20440331 -37.02292175]
[ 14.56144981 -37.28275909]
[ 14.92391014 -37.24328766]
[ 15.13122215 -37.18655548]
[ 15.50606956 -37.02722931]
[ 15.8081234  -37.01634064]
[ 16.12419395 -37.02531281]
[ 16.35927391 -36.88158875]
[ 16.6745266  -36.89581451]
[ 17.01285667 -36.93202972]
[ 17.42754173 -36.90704956]
[ 17.77497826 -36.83782654]
[ 18.12119713 -36.74345551]
[ 18.51166039 -36.72896042]
[ 18.81047935 -36.82064667]
[ 19.21375999 -36.80645599]
[ 19.56909142 -36.84431763]
[ 19.94704857 -36.79474182]
[ 20.37243309 -36.73598785]
[ 20.84046288 -36.71342163]
[ 21.23745232 -36.71402283]
[ 21.61704369 -36.55673523]
[ 22.10221825 -36.63989258]
[ 22.5478344  -36.48098907]
[ 22.88627739 -36.42533264]
[ 23.2234539  -36.37157745]
[ 23.47943382 -36.3686203 ]
[ 23.84554253 -36.33939514]
[ 24.23653831 -36.34768829]
[ 24.66412315 -36.37021637]
[ 25.03792076 -36.3859787 ]
[ 25.39351768 -36.40682678]
[ 25.80218773 -36.34936371]
[ 26.17958488 -36.38743591]
[ 26.4726284  -36.36141663]
[ 26.83147392 -36.36640778]
[ 27.19448509 -36.3699234 ]
[ 27.54906731 -36.3434082 ]
[ 27.89522057 -36.37319031]
[ 28.30206566 -36.48627319]
[ 28.62893486 -36.46452484]
[ 28.9468914  -36.44766998]
[ 29.26741142 -36.45252991]
[ 29.58256493 -36.42713623]
[ 29.80154533 -36.44980545]
[ 30.01389275 -36.45138245]
[ 30.24842796 -36.42328796]
[ 30.39818382 -36.47700424]
[ 30.74090385 -36.46616287]
[ 30.92288933 -36.47873001]
[ 31.1022625  -36.48709564]
[ 31.34407158 -36.48994217]
[ 31.55700798 -36.47846069]
[ 31.79872856 -36.44699936]
[ 32.026231   -36.44283295]
